Date	SWR_in
18.03.2019 21:58:00	2.068
18.03.2019 22:00:00	2.136
18.03.2019 22:02:00	2.11
18.03.2019 22:04:00	2.057
18.03.2019 22:06:00	1.822
18.03.2019 22:08:00	1.658
18.03.2019 22:10:00	1.573
18.03.2019 22:12:00	1.473
18.03.2019 22:14:00	1.322
18.03.2019 22:16:00	1.17
18.03.2019 22:18:00	1.179
18.03.2019 22:20:00	1.199
18.03.2019 22:22:00	1.278
18.03.2019 22:24:00	1.218
18.03.2019 22:26:00	1.139
18.03.2019 22:28:00	1.134
18.03.2019 22:30:00	0.987
18.03.2019 22:32:00	0.916
18.03.2019 22:34:00	1.076
18.03.2019 22:36:00	1.232
18.03.2019 22:38:00	1.405
18.03.2019 22:40:00	1.385
18.03.2019 22:42:00	0.895
18.03.2019 22:44:00	0.459
18.03.2019 22:46:00	0.361
18.03.2019 22:48:00	0.554
18.03.2019 22:50:00	0.737
18.03.2019 22:52:00	0.545
18.03.2019 22:54:00	0.292
18.03.2019 22:56:00	0.1
18.03.2019 22:58:00	0.127
18.03.2019 23:00:00	0.534
18.03.2019 23:02:00	1.021
18.03.2019 23:04:00	1.076
18.03.2019 23:06:00	0.865
18.03.2019 23:08:00	0.582
18.03.2019 23:10:00	0.719
18.03.2019 23:12:00	0.578
18.03.2019 23:14:00	0.626
18.03.2019 23:16:00	1.046
18.03.2019 23:18:00	1.237
18.03.2019 23:20:00	1.46
18.03.2019 23:22:00	1.828
18.03.2019 23:24:00	1.715
18.03.2019 23:26:00	1.267
18.03.2019 23:28:00	1.124
18.03.2019 23:30:00	1.002
18.03.2019 23:32:00	0.884
18.03.2019 23:34:00	1.029
18.03.2019 23:36:00	1.138
18.03.2019 23:38:00	1.189
18.03.2019 23:40:00	1.416
18.03.2019 23:42:00	1.382
18.03.2019 23:44:00	1.051
18.03.2019 23:46:00	1.231
18.03.2019 23:48:00	1.456
18.03.2019 23:50:00	1.96
18.03.2019 23:52:00	2.201
18.03.2019 23:54:00	2.14
18.03.2019 23:56:00	1.917
18.03.2019 23:58:00	1.735
19.03.2019 00:00:00	1.684
19.03.2019 00:02:00	1.809
19.03.2019 00:04:00	1.998
19.03.2019 00:06:00	2.104
19.03.2019 00:08:00	1.996
19.03.2019 00:10:00	1.799
19.03.2019 00:12:00	1.64
19.03.2019 00:14:00	1.633
19.03.2019 00:16:00	1.546
19.03.2019 00:18:00	1.588
19.03.2019 00:20:00	1.707
19.03.2019 00:22:00	1.847
19.03.2019 00:24:00	1.965
19.03.2019 00:26:00	2.007
19.03.2019 00:28:00	2.064
19.03.2019 00:30:00	2.119
19.03.2019 00:32:00	2.195
19.03.2019 00:34:00	2.246
19.03.2019 00:36:00	2.225
19.03.2019 00:38:00	2.224
19.03.2019 00:40:00	2.227
19.03.2019 00:42:00	2.199
19.03.2019 00:44:00	2.029
19.03.2019 00:46:00	1.894
19.03.2019 00:48:00	1.828
19.03.2019 00:50:00	1.829
19.03.2019 00:52:00	1.867
19.03.2019 00:54:00	1.826
19.03.2019 00:56:00	1.71
19.03.2019 00:58:00	1.676
19.03.2019 01:00:00	1.706
19.03.2019 01:02:00	1.713
19.03.2019 01:04:00	1.724
19.03.2019 01:06:00	1.748
19.03.2019 01:08:00	1.755
19.03.2019 01:10:00	1.717
19.03.2019 01:12:00	1.722
19.03.2019 01:14:00	1.738
19.03.2019 01:16:00	1.727
19.03.2019 01:18:00	1.687
19.03.2019 01:20:00	1.661
19.03.2019 01:22:00	1.619
19.03.2019 01:24:00	1.51
19.03.2019 01:26:00	1.513
19.03.2019 01:28:00	1.542
19.03.2019 01:30:00	1.598
19.03.2019 01:32:00	1.619
19.03.2019 01:34:00	1.671
19.03.2019 01:36:00	1.726
19.03.2019 01:38:00	1.767
19.03.2019 01:40:00	1.776
19.03.2019 01:42:00	1.785
19.03.2019 01:44:00	1.784
19.03.2019 01:46:00	1.752
19.03.2019 01:48:00	1.765
19.03.2019 01:50:00	1.77
19.03.2019 01:52:00	1.756
19.03.2019 01:54:00	1.716
19.03.2019 01:56:00	1.67
19.03.2019 01:58:00	1.708
19.03.2019 02:00:00	1.76
19.03.2019 02:02:00	1.843
19.03.2019 02:04:00	1.899
19.03.2019 02:06:00	1.844
19.03.2019 02:08:00	1.809
19.03.2019 02:10:00	1.756
19.03.2019 02:12:00	1.669
19.03.2019 02:14:00	1.639
19.03.2019 02:16:00	1.625
19.03.2019 02:18:00	1.586
19.03.2019 02:20:00	1.6
19.03.2019 02:22:00	1.598
19.03.2019 02:24:00	1.624
19.03.2019 02:26:00	1.674
19.03.2019 02:28:00	1.684
19.03.2019 02:30:00	1.636
19.03.2019 02:32:00	1.632
19.03.2019 02:34:00	1.62
19.03.2019 02:36:00	1.663
19.03.2019 02:38:00	1.667
19.03.2019 02:40:00	1.629
19.03.2019 02:42:00	1.477
19.03.2019 02:44:00	1.285
19.03.2019 02:46:00	1.091
19.03.2019 02:48:00	0.91
19.03.2019 02:50:00	1.056
19.03.2019 02:52:00	1.135
19.03.2019 02:54:00	1.4
19.03.2019 02:56:00	1.592
19.03.2019 02:58:00	1.493
19.03.2019 03:00:00	1.544
19.03.2019 03:02:00	1.564
19.03.2019 03:04:00	1.475
19.03.2019 03:06:00	1.449
19.03.2019 03:08:00	1.5
19.03.2019 03:10:00	1.555
19.03.2019 03:12:00	1.581
19.03.2019 03:14:00	1.588
19.03.2019 03:16:00	1.669
19.03.2019 03:18:00	1.712
19.03.2019 03:20:00	1.693
19.03.2019 03:22:00	1.683
19.03.2019 03:24:00	1.721
19.03.2019 03:26:00	1.717
19.03.2019 03:28:00	1.751
19.03.2019 03:30:00	1.776
19.03.2019 03:32:00	1.724
19.03.2019 03:34:00	1.638
19.03.2019 03:36:00	1.56
19.03.2019 03:38:00	1.574
19.03.2019 03:40:00	1.626
19.03.2019 03:42:00	1.665
19.03.2019 03:44:00	1.699
19.03.2019 03:46:00	1.707
19.03.2019 03:48:00	1.733
19.03.2019 03:50:00	1.704
19.03.2019 03:52:00	1.655
19.03.2019 03:54:00	1.622
19.03.2019 03:56:00	1.589
19.03.2019 03:58:00	1.567
19.03.2019 04:00:00	1.447
19.03.2019 04:02:00	1.308
19.03.2019 04:04:00	1.094
19.03.2019 04:06:00	0.877
19.03.2019 04:08:00	0.743
19.03.2019 04:10:00	0.663
19.03.2019 04:12:00	0.429
19.03.2019 04:14:00	0.468
19.03.2019 04:16:00	0.619
19.03.2019 04:18:00	0.686
19.03.2019 04:20:00	0.782
19.03.2019 04:22:00	0.891
19.03.2019 04:24:00	0.933
19.03.2019 04:26:00	0.941
19.03.2019 04:28:00	1.135
19.03.2019 04:30:00	1.234
19.03.2019 04:32:00	1.145
19.03.2019 04:34:00	0.705
19.03.2019 04:36:00	0.635
19.03.2019 04:38:00	0.513
19.03.2019 04:40:00	0.652
19.03.2019 04:42:00	0.962
19.03.2019 04:44:00	1.179
19.03.2019 04:46:00	1.321
19.03.2019 04:48:00	1.302
19.03.2019 04:50:00	1.323
19.03.2019 04:52:00	1.409
19.03.2019 04:54:00	1.434
19.03.2019 04:56:00	1.469
19.03.2019 04:58:00	1.474
19.03.2019 05:00:00	1.473
19.03.2019 05:02:00	1.418
19.03.2019 05:04:00	1.379
19.03.2019 05:06:00	1.383
19.03.2019 05:08:00	1.383
19.03.2019 05:10:00	1.383
19.03.2019 05:12:00	1.339
19.03.2019 05:14:00	1.348
19.03.2019 05:16:00	1.376
19.03.2019 05:18:00	1.344
19.03.2019 05:20:00	1.318
19.03.2019 05:22:00	1.378
19.03.2019 05:24:00	1.43
19.03.2019 05:26:00	1.486
19.03.2019 05:28:00	1.536
19.03.2019 05:30:00	1.588
19.03.2019 05:32:00	1.607
19.03.2019 05:34:00	1.626
19.03.2019 05:36:00	1.638
19.03.2019 05:38:00	1.603
19.03.2019 05:40:00	1.55
19.03.2019 05:42:00	1.534
19.03.2019 05:44:00	1.611
19.03.2019 05:46:00	1.661
19.03.2019 05:48:00	1.645
19.03.2019 05:50:00	1.592
19.03.2019 05:52:00	1.567
19.03.2019 05:54:00	1.57
19.03.2019 05:56:00	1.628
19.03.2019 05:58:00	1.637
19.03.2019 06:00:00	1.63
19.03.2019 06:02:00	1.564
19.03.2019 06:04:00	1.432
19.03.2019 06:06:00	1.41
19.03.2019 06:08:00	1.444
19.03.2019 06:10:00	1.461
19.03.2019 06:12:00	1.656
19.03.2019 06:14:00	1.966
19.03.2019 06:16:00	2.297
19.03.2019 06:18:00	2.622
19.03.2019 06:20:00	2.962
19.03.2019 06:22:00	3.296
19.03.2019 06:24:00	3.612
19.03.2019 06:26:00	4.04
19.03.2019 06:28:00	4.637
19.03.2019 06:30:00	5.305
19.03.2019 06:32:00	6.049
19.03.2019 06:34:00	6.848
19.03.2019 06:36:00	8.11
19.03.2019 06:38:00	9.66
19.03.2019 06:40:00	11.1
19.03.2019 06:42:00	11.82
19.03.2019 06:44:00	13.06
19.03.2019 06:46:00	14.5
19.03.2019 06:48:00	15.92
19.03.2019 06:50:00	17.99
19.03.2019 06:52:00	20.34
19.03.2019 06:54:00	22.85
19.03.2019 06:56:00	25.7
19.03.2019 06:58:00	28.19
19.03.2019 07:00:00	29.55
19.03.2019 07:02:00	30.82
19.03.2019 07:04:00	33.21
19.03.2019 07:06:00	35.3
19.03.2019 07:08:00	38.09
19.03.2019 07:10:00	41.24
19.03.2019 07:12:00	43.92
19.03.2019 07:14:00	46.41
19.03.2019 07:16:00	48.1
19.03.2019 07:18:00	50.69
19.03.2019 07:20:00	53.16
19.03.2019 07:22:00	56.15
19.03.2019 07:24:00	56.34
19.03.2019 07:26:00	56.76
19.03.2019 07:28:00	59.45
19.03.2019 07:30:00	61.35
19.03.2019 07:32:00	59.96
19.03.2019 07:34:00	57.41
19.03.2019 07:36:00	56.17
19.03.2019 07:38:00	56
19.03.2019 07:40:00	56.61
19.03.2019 07:42:00	58.88
19.03.2019 07:44:00	60.3
19.03.2019 07:46:00	59.48
19.03.2019 07:48:00	60.61
19.03.2019 07:50:00	61.53
19.03.2019 07:52:00	62.55
19.03.2019 07:54:00	60.71
19.03.2019 07:56:00	64.2
19.03.2019 07:58:00	78.3
19.03.2019 08:00:00	96.8
19.03.2019 08:02:00	104.3
19.03.2019 08:04:00	113.9
19.03.2019 08:06:00	124
19.03.2019 08:08:00	133.8
19.03.2019 08:10:00	136.4
19.03.2019 08:12:00	121
19.03.2019 08:14:00	110.9
19.03.2019 08:16:00	101.7
19.03.2019 08:18:00	94
19.03.2019 08:20:00	94.5
19.03.2019 08:22:00	102.6
19.03.2019 08:24:00	123.1
19.03.2019 08:26:00	194.2
19.03.2019 08:28:00	258.2
19.03.2019 08:30:00	175.3
19.03.2019 08:32:00	145.9
19.03.2019 08:34:00	142.5
19.03.2019 08:36:00	223.6
19.03.2019 08:38:00	143.4
19.03.2019 08:40:00	202.9
19.03.2019 08:42:00	334.9
19.03.2019 08:44:00	356.8
19.03.2019 08:46:00	353.5
19.03.2019 08:48:00	333
19.03.2019 08:50:00	354.5
19.03.2019 08:52:00	370.4
19.03.2019 08:54:00	414.4
19.03.2019 08:56:00	362.7
19.03.2019 08:58:00	485
19.03.2019 09:00:00	492.9
19.03.2019 09:02:00	512.6
19.03.2019 09:04:00	541.2
19.03.2019 09:06:00	567
19.03.2019 09:08:00	575.4
19.03.2019 09:10:00	585.9
19.03.2019 09:12:00	504.2
19.03.2019 09:14:00	283.4
19.03.2019 09:16:00	264.9
19.03.2019 09:18:00	279.1
19.03.2019 09:20:00	254.6
19.03.2019 09:22:00	202.5
19.03.2019 09:24:00	202.9
19.03.2019 09:26:00	229.3
19.03.2019 09:28:00	228.1
19.03.2019 09:30:00	250.1
19.03.2019 09:32:00	270.6
19.03.2019 09:34:00	272.5
19.03.2019 09:36:00	282.8
19.03.2019 09:38:00	308.9
19.03.2019 09:40:00	362.3
19.03.2019 09:42:00	370.4
19.03.2019 09:44:00	369.1
19.03.2019 09:46:00	365.4
19.03.2019 09:48:00	355.2
19.03.2019 09:50:00	332.4
19.03.2019 09:52:00	316.3
19.03.2019 09:54:00	332.1
19.03.2019 09:56:00	399.4
19.03.2019 09:58:00	355.1
19.03.2019 10:00:00	403.4
19.03.2019 10:02:00	430.6
19.03.2019 10:04:00	415.4
19.03.2019 10:06:00	466.2
19.03.2019 10:08:00	509
19.03.2019 10:10:00	629.5
19.03.2019 10:12:00	625.9
19.03.2019 10:14:00	612.7
19.03.2019 10:16:00	609.1
19.03.2019 10:18:00	604.2
19.03.2019 10:20:00	596.9
19.03.2019 10:22:00	506.5
19.03.2019 10:24:00	645.7
19.03.2019 10:26:00	633.5
19.03.2019 10:28:00	595.7
19.03.2019 10:30:00	592.9
19.03.2019 10:32:00	593.5
19.03.2019 10:34:00	590.7
19.03.2019 10:36:00	598.6
19.03.2019 10:38:00	595.5
19.03.2019 10:40:00	579.5
19.03.2019 10:42:00	580.9
19.03.2019 10:44:00	588.3
19.03.2019 10:46:00	596
19.03.2019 10:48:00	606.5
19.03.2019 10:50:00	613.4
19.03.2019 10:52:00	623.7
19.03.2019 10:54:00	626.5
19.03.2019 10:56:00	627.8
19.03.2019 10:58:00	635.7
19.03.2019 11:00:00	651.6
19.03.2019 11:02:00	660.4
19.03.2019 11:04:00	666
19.03.2019 11:06:00	675.4
19.03.2019 11:08:00	686.8
19.03.2019 11:10:00	696.1
19.03.2019 11:12:00	697.4
19.03.2019 11:14:00	701.3
19.03.2019 11:16:00	709.5
19.03.2019 11:18:00	711.2
19.03.2019 11:20:00	706.2
19.03.2019 11:22:00	705
19.03.2019 11:24:00	711.4
19.03.2019 11:26:00	721
19.03.2019 11:28:00	717.3
19.03.2019 11:30:00	704
19.03.2019 11:32:00	691.7
19.03.2019 11:34:00	718.4
19.03.2019 11:36:00	737.6
19.03.2019 11:38:00	754
19.03.2019 11:40:00	765
19.03.2019 11:42:00	764.3
19.03.2019 11:44:00	763.7
19.03.2019 11:46:00	763.9
19.03.2019 11:48:00	769.9
19.03.2019 11:50:00	788.1
19.03.2019 11:52:00	712.1
19.03.2019 11:54:00	588.8
19.03.2019 11:56:00	331.9
19.03.2019 11:58:00	393.5
19.03.2019 12:00:00	829
19.03.2019 12:02:00	827
19.03.2019 12:04:00	768.9
19.03.2019 12:06:00	536.6
19.03.2019 12:08:00	323.6
19.03.2019 12:10:00	580.1
19.03.2019 12:12:00	726.4
19.03.2019 12:14:00	735.9
19.03.2019 12:16:00	549.7
19.03.2019 12:18:00	448.5
19.03.2019 12:20:00	457.1
19.03.2019 12:22:00	421
19.03.2019 12:24:00	397.7
19.03.2019 12:26:00	381.8
19.03.2019 12:28:00	532.9
19.03.2019 12:30:00	439.2
19.03.2019 12:32:00	315.2
19.03.2019 12:34:00	565.7
19.03.2019 12:36:00	569.9
19.03.2019 12:38:00	520.5
19.03.2019 12:40:00	652.4
19.03.2019 12:42:00	567.1
19.03.2019 12:44:00	400.1
19.03.2019 12:46:00	605.9
19.03.2019 12:48:00	799
19.03.2019 12:50:00	822
19.03.2019 12:52:00	769.9
19.03.2019 12:54:00	858
19.03.2019 12:56:00	871
19.03.2019 12:58:00	855
19.03.2019 13:00:00	824
19.03.2019 13:02:00	818
19.03.2019 13:04:00	825
19.03.2019 13:06:00	826
19.03.2019 13:08:00	757.7
19.03.2019 13:10:00	691
19.03.2019 13:12:00	450
19.03.2019 13:14:00	592.7
19.03.2019 13:16:00	439.4
19.03.2019 13:18:00	416.7
19.03.2019 13:20:00	465.2
19.03.2019 13:22:00	443.4
19.03.2019 13:24:00	761.3
19.03.2019 13:26:00	788.5
19.03.2019 13:28:00	554.4
19.03.2019 13:30:00	458.7
19.03.2019 13:32:00	600.1
19.03.2019 13:34:00	610.1
19.03.2019 13:36:00	356.1
19.03.2019 13:38:00	317.3
19.03.2019 13:40:00	359
19.03.2019 13:42:00	664.1
19.03.2019 13:44:00	698.5
19.03.2019 13:46:00	699.3
19.03.2019 13:48:00	701.8
19.03.2019 13:50:00	721.6
19.03.2019 13:52:00	742.9
19.03.2019 13:54:00	751
19.03.2019 13:56:00	737.6
19.03.2019 13:58:00	660.8
19.03.2019 14:00:00	247.6
19.03.2019 14:02:00	216
19.03.2019 14:04:00	205.6
19.03.2019 14:06:00	199.1
19.03.2019 14:08:00	191.6
19.03.2019 14:10:00	185.9
19.03.2019 14:12:00	180
19.03.2019 14:14:00	187.1
19.03.2019 14:16:00	205
19.03.2019 14:18:00	364
19.03.2019 14:20:00	692.1
19.03.2019 14:22:00	688.3
19.03.2019 14:24:00	693.6
19.03.2019 14:26:00	588.4
19.03.2019 14:28:00	353
19.03.2019 14:30:00	207.5
19.03.2019 14:32:00	187.7
19.03.2019 14:34:00	177.7
19.03.2019 14:36:00	174.7
19.03.2019 14:38:00	173.9
19.03.2019 14:40:00	177.2
19.03.2019 14:42:00	190.9
19.03.2019 14:44:00	209.4
19.03.2019 14:46:00	227.8
19.03.2019 14:48:00	253
19.03.2019 14:50:00	318.1
19.03.2019 14:52:00	359
19.03.2019 14:54:00	390.5
19.03.2019 14:56:00	640.1
19.03.2019 14:58:00	448.9
19.03.2019 15:00:00	415
19.03.2019 15:02:00	337.9
19.03.2019 15:04:00	273.9
19.03.2019 15:06:00	252.2
19.03.2019 15:08:00	235
19.03.2019 15:10:00	226.6
19.03.2019 15:12:00	220.6
19.03.2019 15:14:00	212.3
19.03.2019 15:16:00	205.9
19.03.2019 15:18:00	205.3
19.03.2019 15:20:00	214.3
19.03.2019 15:22:00	233.7
19.03.2019 15:24:00	242.5
19.03.2019 15:26:00	225.4
19.03.2019 15:28:00	225.9
19.03.2019 15:30:00	229.6
19.03.2019 15:32:00	236.1
19.03.2019 15:34:00	238.8
19.03.2019 15:36:00	236.5
19.03.2019 15:38:00	247.4
19.03.2019 15:40:00	257.3
19.03.2019 15:42:00	283.3
19.03.2019 15:44:00	435.9
19.03.2019 15:46:00	414.8
19.03.2019 15:48:00	409.5
19.03.2019 15:50:00	418
19.03.2019 15:52:00	482.7
19.03.2019 15:54:00	238.2
19.03.2019 15:56:00	209.6
19.03.2019 15:58:00	240
19.03.2019 16:00:00	339.4
19.03.2019 16:02:00	164.1
19.03.2019 16:04:00	143.3
19.03.2019 16:06:00	138.9
19.03.2019 16:08:00	140
19.03.2019 16:10:00	147.8
19.03.2019 16:12:00	161.4
19.03.2019 16:14:00	169.5
19.03.2019 16:16:00	176
19.03.2019 16:18:00	174.5
19.03.2019 16:20:00	170.2
19.03.2019 16:22:00	166.6
19.03.2019 16:24:00	160.9
19.03.2019 16:26:00	156.4
19.03.2019 16:28:00	151.4
19.03.2019 16:30:00	146.2
19.03.2019 16:32:00	143.5
19.03.2019 16:34:00	143.3
19.03.2019 16:36:00	141.6
19.03.2019 16:38:00	135.6
19.03.2019 16:40:00	126.7
19.03.2019 16:42:00	120.3
19.03.2019 16:44:00	117.6
19.03.2019 16:46:00	114.4
19.03.2019 16:48:00	110.3
19.03.2019 16:50:00	106.4
19.03.2019 16:52:00	101.2
19.03.2019 16:54:00	96.5
19.03.2019 16:56:00	93
19.03.2019 16:58:00	90.5
19.03.2019 17:00:00	88.5
19.03.2019 17:02:00	86.6
19.03.2019 17:04:00	86.3
19.03.2019 17:06:00	86.1
19.03.2019 17:08:00	85.8
19.03.2019 17:10:00	85.7
19.03.2019 17:12:00	84.2
19.03.2019 17:14:00	82.4
19.03.2019 17:16:00	81.2
19.03.2019 17:18:00	79.81
19.03.2019 17:20:00	73.57
19.03.2019 17:22:00	66.07
19.03.2019 17:24:00	60.83
19.03.2019 17:26:00	56.83
19.03.2019 17:28:00	53.37
19.03.2019 17:30:00	50.73
19.03.2019 17:32:00	48.14
19.03.2019 17:34:00	46.38
19.03.2019 17:36:00	44.77
19.03.2019 17:38:00	43.01
19.03.2019 17:40:00	41.63
19.03.2019 17:42:00	39.61
19.03.2019 17:44:00	36.59
19.03.2019 17:46:00	33.2
19.03.2019 17:48:00	30.42
19.03.2019 17:50:00	28.3
19.03.2019 17:52:00	26.94
19.03.2019 17:54:00	25.32
19.03.2019 17:56:00	23.13
19.03.2019 17:58:00	21.11
19.03.2019 18:00:00	19.28
19.03.2019 18:02:00	17.47
19.03.2019 18:04:00	16.13
19.03.2019 18:06:00	14.98
19.03.2019 18:08:00	13.78
19.03.2019 18:10:00	12.66
19.03.2019 18:12:00	11.92
19.03.2019 18:14:00	11.32
19.03.2019 18:16:00	10.33
19.03.2019 18:18:00	9.03
19.03.2019 18:20:00	7.691
19.03.2019 18:22:00	6.526
19.03.2019 18:24:00	5.792
19.03.2019 18:26:00	5.044
19.03.2019 18:28:00	4.288
19.03.2019 18:30:00	3.94
19.03.2019 18:32:00	3.407
19.03.2019 18:34:00	2.998
19.03.2019 18:36:00	2.66
19.03.2019 18:38:00	2.316
19.03.2019 18:40:00	1.957
19.03.2019 18:42:00	1.582
19.03.2019 18:44:00	1.352
19.03.2019 18:46:00	1.305
19.03.2019 18:48:00	1.315
19.03.2019 18:50:00	1.367
19.03.2019 18:52:00	1.346
19.03.2019 18:54:00	1.326
19.03.2019 18:56:00	1.298
19.03.2019 18:58:00	1.244
19.03.2019 19:00:00	1.28
19.03.2019 19:02:00	1.368
19.03.2019 19:04:00	1.303
19.03.2019 19:06:00	1.278
19.03.2019 19:08:00	1.303
19.03.2019 19:10:00	1.564
19.03.2019 19:12:00	1.659
19.03.2019 19:14:00	1.718
19.03.2019 19:16:00	1.381
19.03.2019 19:18:00	1.332
19.03.2019 19:20:00	1.188
19.03.2019 19:22:00	1.223
19.03.2019 19:24:00	1.237
19.03.2019 19:26:00	1.251
19.03.2019 19:28:00	1.216
19.03.2019 19:30:00	1.165
19.03.2019 19:32:00	1.218
19.03.2019 19:34:00	1.272
19.03.2019 19:36:00	1.263
19.03.2019 19:38:00	1.297
19.03.2019 19:40:00	1.339
19.03.2019 19:42:00	1.293
19.03.2019 19:44:00	1.256
19.03.2019 19:46:00	1.303
19.03.2019 19:48:00	1.307
19.03.2019 19:50:00	1.295
19.03.2019 19:52:00	1.261
19.03.2019 19:54:00	1.199
19.03.2019 19:56:00	1.193
19.03.2019 19:58:00	1.229
19.03.2019 20:00:00	1.28
19.03.2019 20:02:00	1.345
19.03.2019 20:04:00	1.336
19.03.2019 20:06:00	1.339
19.03.2019 20:08:00	1.314
19.03.2019 20:10:00	1.346
19.03.2019 20:12:00	1.294
19.03.2019 20:14:00	1.245
19.03.2019 20:16:00	1.284
19.03.2019 20:18:00	1.277
19.03.2019 20:20:00	1.295
19.03.2019 20:22:00	1.342
19.03.2019 20:24:00	1.329
19.03.2019 20:26:00	1.293
19.03.2019 20:28:00	1.273
19.03.2019 20:30:00	1.341
19.03.2019 20:32:00	1.305
19.03.2019 20:34:00	1.284
19.03.2019 20:36:00	1.234
19.03.2019 20:38:00	1.176
19.03.2019 20:40:00	1.178
19.03.2019 20:42:00	1.178
19.03.2019 20:44:00	1.114
19.03.2019 20:46:00	0.979
19.03.2019 20:48:00	0.971
19.03.2019 20:50:00	1.068
19.03.2019 20:52:00	1.233
19.03.2019 20:54:00	1.224
19.03.2019 20:56:00	1.203
19.03.2019 20:58:00	1.258
19.03.2019 21:00:00	1.322
19.03.2019 21:02:00	1.294
19.03.2019 21:04:00	1.242
19.03.2019 21:06:00	1.303
19.03.2019 21:08:00	1.366
19.03.2019 21:10:00	1.4
19.03.2019 21:12:00	1.325
19.03.2019 21:14:00	1.244
19.03.2019 21:16:00	1.147
19.03.2019 21:18:00	1.183
19.03.2019 21:20:00	1.101
19.03.2019 21:22:00	1.197
19.03.2019 21:24:00	1.121
19.03.2019 21:26:00	1.102
19.03.2019 21:28:00	1.061
19.03.2019 21:30:00	1.023
19.03.2019 21:32:00	1.062
19.03.2019 21:34:00	1.082
19.03.2019 21:36:00	1.1
19.03.2019 21:38:00	1.091
19.03.2019 21:40:00	1.174
19.03.2019 21:42:00	1.215
19.03.2019 21:44:00	1.24
19.03.2019 21:46:00	1.29
19.03.2019 21:48:00	1.21
19.03.2019 21:50:00	1.262
19.03.2019 21:52:00	1.312
19.03.2019 21:54:00	1.247
19.03.2019 21:56:00	1.196
19.03.2019 21:58:00	1.337
19.03.2019 22:00:00	1.482
19.03.2019 22:02:00	1.539
19.03.2019 22:04:00	1.573
19.03.2019 22:06:00	1.556
19.03.2019 22:08:00	1.353
19.03.2019 22:10:00	1.226
19.03.2019 22:12:00	1.117
19.03.2019 22:14:00	1.111
19.03.2019 22:16:00	1.2
19.03.2019 22:18:00	1.339
19.03.2019 22:20:00	1.411
19.03.2019 22:22:00	1.477
19.03.2019 22:24:00	1.35
19.03.2019 22:26:00	1.263
19.03.2019 22:28:00	1.183
19.03.2019 22:30:00	1.21
19.03.2019 22:32:00	1.299
19.03.2019 22:34:00	1.378
19.03.2019 22:36:00	1.455
19.03.2019 22:38:00	1.437
19.03.2019 22:40:00	1.257
19.03.2019 22:42:00	1.17
19.03.2019 22:44:00	1.194
19.03.2019 22:46:00	1.209
19.03.2019 22:48:00	1.238
19.03.2019 22:50:00	1.321
19.03.2019 22:52:00	1.446
19.03.2019 22:54:00	1.537
19.03.2019 22:56:00	1.589
19.03.2019 22:58:00	1.593
19.03.2019 23:00:00	1.573
19.03.2019 23:02:00	1.578
19.03.2019 23:04:00	1.553
19.03.2019 23:06:00	1.558
19.03.2019 23:08:00	1.513
19.03.2019 23:10:00	1.478
19.03.2019 23:12:00	1.467
19.03.2019 23:14:00	1.332
19.03.2019 23:16:00	1.188
19.03.2019 23:18:00	1.119
19.03.2019 23:20:00	1.087
19.03.2019 23:22:00	1.01
19.03.2019 23:24:00	0.97
19.03.2019 23:26:00	0.929
19.03.2019 23:28:00	0.936
19.03.2019 23:30:00	1.013
19.03.2019 23:32:00	1.018
19.03.2019 23:34:00	0.991
19.03.2019 23:36:00	1.015
19.03.2019 23:38:00	0.989
19.03.2019 23:40:00	0.828
19.03.2019 23:42:00	0.765
19.03.2019 23:44:00	0.742
19.03.2019 23:46:00	0.65
19.03.2019 23:48:00	0.256
19.03.2019 23:50:00	0.115
19.03.2019 23:52:00	0.305
19.03.2019 23:54:00	0.568
19.03.2019 23:56:00	0.764
19.03.2019 23:58:00	0.981
20.03.2019 00:00:00	1.152
20.03.2019 00:02:00	1.161
20.03.2019 00:04:00	1.026
20.03.2019 00:06:00	0.841
20.03.2019 00:08:00	0.772
20.03.2019 00:10:00	0.906
20.03.2019 00:12:00	1.206
20.03.2019 00:14:00	1.436
20.03.2019 00:16:00	1.576
20.03.2019 00:18:00	1.53
20.03.2019 00:20:00	1.38
20.03.2019 00:22:00	1.34
20.03.2019 00:24:00	1.479
20.03.2019 00:26:00	1.649
20.03.2019 00:28:00	1.679
20.03.2019 00:30:00	1.585
20.03.2019 00:32:00	1.454
20.03.2019 00:34:00	1.219
20.03.2019 00:36:00	0.769
20.03.2019 00:38:00	0.805
20.03.2019 00:40:00	0.831
20.03.2019 00:42:00	0.857
20.03.2019 00:44:00	0.886
20.03.2019 00:46:00	0.905
20.03.2019 00:48:00	0.781
20.03.2019 00:50:00	0.127
20.03.2019 00:52:00	0
20.03.2019 00:54:00	0
20.03.2019 00:56:00	0
20.03.2019 00:58:00	0.177
20.03.2019 01:00:00	0.394
20.03.2019 01:02:00	0.64
20.03.2019 01:04:00	0.827
20.03.2019 01:06:00	0.901
20.03.2019 01:08:00	1.022
20.03.2019 01:10:00	1.06
20.03.2019 01:12:00	0.893
20.03.2019 01:14:00	0.711
20.03.2019 01:16:00	0.408
20.03.2019 01:18:00	0
20.03.2019 01:20:00	0
20.03.2019 01:22:00	0
20.03.2019 01:24:00	0
20.03.2019 01:26:00	0
20.03.2019 01:28:00	0
20.03.2019 01:30:00	0.366
20.03.2019 01:32:00	0.003
20.03.2019 01:34:00	0.192
